id,shop_id,shop_name,is_mall,is_verified,follower_count,rating_star,rating_count,response_rate,location,total_products,total_sold,shop_url,crawled_at
4690,167404,Phụ kiện KoKo Shop,0,0,39717,4.936838,23450,100.0,TP. Hồ Chí Minh,691,23805,https://shopee.vn/phukienkoko,2026-03-19 14:22:02
4691,267601904,KIEU LIEN COSMETICS,0,0,17675,4.822878,5295,71.0,TP. Hồ Chí Minh,1371,5546,https://shopee.vn/bapbeauty24,2026-03-19 14:22:03
4692,41154217,thanhlamcomestic,0,0,847,4.776995,831,71.0,Quảng Nam,702,881,https://shopee.vn/thanhlamcomestic,2026-03-19 14:22:05
4693,800665313,winwin cosmetics,0,0,37203,4.846608,41974,80.0,TP. Hồ Chí Minh,255,43627,https://shopee.vn/winwin271297,2026-03-19 14:22:07
4694,464535204,MOORE STORE,0,0,167819,4.900599,61318,99.0,Hà Nội,397,62702,https://shopee.vn/moore.vn,2026-03-19 14:22:08
4695,308984129,Home.Spa,0,0,4564,4.879403,1677,91.0,Đà Nẵng,134,1731,https://shopee.vn/home.spa,2026-03-19 14:22:10
4696,1023832364,BeautyMarket_Korea,0,0,1505,4.915436,759,68.0,Quốc Tế,83,775,https://shopee.vn/gpglobal.vn,2026-03-19 14:22:11
4697,17225447,BaoNgocDoctorSkin,0,0,442,4.749791,1177,44.0,Hà Nội,729,1250,https://shopee.vn/namhoaidcpx,2026-03-19 14:22:13
4698,997456103,HANNACOS,0,0,4999,4.959702,3426,98.0,Hải Dương,16,3455,https://shopee.vn/hannacosvn,2026-03-19 14:22:14
4699,991214033,Shop Mỹ Phẩm Tóc Nhập Khẩu,0,0,5913,4.852874,435,90.0,TP. Hồ Chí Minh,555,450,https://shopee.vn/myphamtocnhapkhaushop,2026-03-19 14:22:16
4700,1053727954,Mỹ phẩm Riori Hana - HCM,0,0,301,4.891262,511,57.0,TP. Hồ Chí Minh,30,521,https://shopee.vn/myphamriorihana.hcm,2026-03-19 14:22:18
4701,197011933,M.O.I Cosmetics Store,0,0,31612,4.892781,7143,94.0,TP. Hồ Chí Minh,77,7329,https://shopee.vn/moicosmetics.official,2026-03-19 14:22:20
4702,38959316,US STORE - Chuẩn Mỹ Giá Sỉ,0,0,10160,4.941319,6333,96.0,Khánh Hòa,212,6408,https://shopee.vn/lulymunmon,2026-03-19 14:22:22
4703,58788363,Macco Beauty,0,0,29132,4.855934,37562,91.0,Hà Nội,26,38897,https://shopee.vn/maccobeauty,2026-03-19 14:22:24
4704,15345482,Xudashop462,0,0,128196,4.90148,38163,95.0,Đà Nẵng,468,39122,https://shopee.vn/xudashophihi,2026-03-19 14:22:26
4705,666092726,Laforin Dược Phẩm CPC1 Hà Nội,0,0,19084,4.920413,10225,97.0,Hà Nội,77,10395,https://shopee.vn/laforin_official,2026-03-19 14:22:27
4706,626963506,YT ( Phụ Liệu Tóc- Nail),0,0,10272,4.92196,560,50.0,TP. Hồ Chí Minh,220,570,https://shopee.vn/yuth.b,2026-03-19 14:22:29
4707,36202506,SHOP LAN Perfume,0,0,2011,4.947174,3141,97.0,TP. Hồ Chí Minh,254,3175,https://shopee.vn/lanshop2017,2026-03-19 14:22:31
4708,455317316,HANSUNG_VN Chính Hãng,0,0,157355,4.940289,62363,93.0,TP. Hồ Chí Minh,97,63205,https://shopee.vn/medicube_vietnam,2026-03-19 14:22:32
4709,34515916,thanhchau1111,0,0,621,4.78,238,0.0,Bình Dương,135,254,https://shopee.vn/thanhchau1111,2026-03-19 14:22:34
4710,871622585,darlinghouse.vn,0,0,349,4.880672,594,60.0,Quốc Tế,26,611,https://shopee.vn/darlinghouse.vn,2026-03-19 14:22:36
4711,922107410,love_your_hairr,0,0,3233,4.651427,27969,94.0,Hà Nội,93,30752,https://shopee.vn/loveyourhairr,2026-03-19 14:22:38
4712,935912736,longvu891,0,0,14,4.542484,143,57.0,Hà Nội,73,159,https://shopee.vn/longvu891,2026-03-19 14:22:40
4713,141187461,Shop Chai Lọ Giá Tốt,0,0,5940,4.852098,3937,100.0,TP. Hồ Chí Minh,99,4089,https://shopee.vn/chailogiatot.vn,2026-03-19 14:22:42
4714,43000680,mypham_minhkhoi 01,0,0,10824,4.827004,20092,93.0,TP. Hồ Chí Minh,1296,20955,https://shopee.vn/giauyyeudau,2026-03-19 14:22:44
4715,581588171,SeouLife65,0,0,2177,4.921474,640,80.0,Quốc Tế,236,652,https://shopee.vn/seoulife65.vn,2026-03-19 14:22:45
4716,1018833776,Gấu Làm Đẹp,0,0,26442,4.897321,15891,97.0,TP. Hồ Chí Minh,574,16262,https://shopee.vn/gau_lamdep,2026-03-19 14:22:47
4717,1102584733,Tiệm Gôm Sáp,0,0,321,4.712507,4935,20.0,Hà Nội,58,5317,https://shopee.vn/tiem.nha.bom268,2026-03-19 14:22:49
4718,980282230,QUỲNH ĐAN BEAUTY,0,0,119872,4.921699,55466,98.0,TP. Hồ Chí Minh,495,56358,https://shopee.vn/tieulinhdanstore,2026-03-19 14:22:50
4719,1465179392,Tantragold_officiaI_store,0,0,155,4.686636,201,57.0,Hà Nội,102,222,https://shopee.vn/tantragold_store,2026-03-19 14:22:52
4720,139608112,Annababy Makeup store.vn,0,0,22276,4.893121,10351,55.0,Quốc Tế,656,10632,https://shopee.vn/gewei.vn,2026-03-19 14:22:54
4721,1093554683,lamongirl.vn,0,0,2839,4.597335,10131,95.0,Quốc Tế,153,11278,https://shopee.vn/lamongirl.vn,2026-03-19 14:22:56
4722,1014699610,Color Beauty Store,0,0,694,4.860477,5659,92.0,TP. Hồ Chí Minh,243,5834,https://shopee.vn/colorbeautystore,2026-03-19 14:22:58
4723,1027503818,WMCosmetics,0,0,12190,4.956978,3873,69.0,TP. Hồ Chí Minh,423,3905,https://shopee.vn/wmcosmetics_vn,2026-03-19 14:23:01
4724,26211725,HỒNG ĐÔ,0,0,4613,4.860609,16262,83.0,TP. Hồ Chí Minh,1091,16831,https://shopee.vn/thegioikeocattoc,2026-03-19 14:23:03
4725,686827172,Beoi Mart,0,0,64350,4.918,18568,88.0,Hà Nội,175,18951,https://shopee.vn/beoimarthn,2026-03-19 14:23:04
4726,132261433,Ganghan Vina - Kho Sỉ Sâm HQ,0,0,23449,4.93848,5418,96.0,TP. Hồ Chí Minh,183,5493,https://shopee.vn/ganghanvina.vn,2026-03-19 14:23:06
4727,858586100,Mỹ Phẩm N&N,0,0,2627,4.789214,5892,76.0,TP. Hồ Chí Minh,146,6190,https://shopee.vn/hanboi132,2026-03-19 14:23:08
4728,530706694,THHT_ GÔM SÁP,0,0,30021,4.825137,4759,86.0,Hà Nội,52,4999,https://shopee.vn/thht_gomsap68,2026-03-19 14:23:09
4729,44333182,Hair Care Q4,0,0,6613,4.866749,3244,90.0,TP. Hồ Chí Minh,191,3350,https://shopee.vn/haircareq4,2026-03-19 14:23:11
4730,977339946,Camy_ Store,0,0,927,4.839892,4157,98.0,Hà Nội,208,4317,https://shopee.vn/phulieunganhtocso1,2026-03-19 14:23:13
4731,136750549,vuacunshop,0,0,561,4.804211,474,95.0,Hà Nội,1023,498,https://shopee.vn/vuacunshop,2026-03-19 14:23:14
4732,178453121,Hair Oi!,0,0,296,4.895487,418,78.0,Hà Nội,24,428,https://shopee.vn/dubadubaa,2026-03-19 14:23:17
4733,187088907,SANIYE COSMETIC,0,0,379082,4.911413,142598,100.0,Quốc Tế,124,145843,https://shopee.vn/saniyecosmetic2.vn,2026-03-19 14:23:18
4734,471495366,ĐANG VƯƠNG HOUSE,0,0,61209,4.861543,69912,95.0,TP. Hồ Chí Minh,460,72328,https://shopee.vn/dangvuong1508,2026-03-19 14:23:20
4735,2629238,siêu thị online,0,0,1367,4.909773,7468,100.0,TP. Hồ Chí Minh,247,7610,https://shopee.vn/phuc.npp.vn,2026-03-19 14:23:22
4736,43771762,myphamtocgiare.com,0,0,1124,4.905316,620,100.0,TP. Hồ Chí Minh,488,634,https://shopee.vn/myphamtoccaocapgiare,2026-03-19 14:23:24
4737,1145221662,Ohayo Shop Hàng Nhật Nội Địa,0,0,9414,4.900804,13975,82.0,Hà Nội,214,14252,https://shopee.vn/ohayo_shop,2026-03-19 14:23:26
4738,1160010827,Mai Ly Shop Chính Chủ,0,0,649424,4.913748,243077,81.0,Hà Nội,1144,247143,https://shopee.vn/mailystyleshopchinhchu,2026-03-19 14:23:28
4739,1114330420,Rokuhachi Mart,0,0,2723,4.932196,2202,86.0,Thành phố Hồ Chí Minh,83,2237,https://shopee.vn/rokuhachimart,2026-03-19 14:23:30
4740,9235823,Mayy's Store,0,0,51114,4.934081,35690,30.0,Hà Nội,482,36238,https://shopee.vn/thuhuongnguyenn205,2026-03-19 14:23:32
4741,849638376,SAKYARA,0,0,30571,4.920782,51612,99.0,Hà Nội,191,52500,https://shopee.vn/sakyara.jp,2026-03-19 14:23:33
4742,41294435,Tiến Đích Shop - Mỹ Phẩm Nam,0,0,25362,4.910793,20631,95.0,Hà Nội,296,21056,https://shopee.vn/sapvuottocchinhhang,2026-03-19 14:23:35
4743,283940341,Hangkhuyenmai999,0,0,6543,4.718994,22171,97.0,TP. Hồ Chí Minh,121,23891,https://shopee.vn/hangkhuyenmai999,2026-03-19 14:23:37
4744,692771160,HANA VN STORE,0,0,19453,4.992424,418,34.0,TP. Hồ Chí Minh,28,418,https://shopee.vn/hana_vietnam2014,2026-03-19 14:23:39
4745,960592296,Đẹp Cùng Hul,0,0,13459,4.930813,9443,96.0,Hà Nội,128,9554,https://shopee.vn/depcung_hul,2026-03-19 14:23:40
4746,325275872,MAKE UP FOR EVER VIETNAM,0,0,99468,4.93235,5492,96.0,TP. Hồ Chí Minh,74,5589,https://shopee.vn/makeupforevervn,2026-03-19 14:23:42
4747,52583648,Petland-shop,0,0,183854,4.913668,349315,96.0,TP. Hồ Chí Minh,160,356277,https://shopee.vn/petland.shop168,2026-03-19 14:23:44
4748,1100653612,Son môi giá gốc .,0,0,181,4.790795,1404,72.0,Hà Nội,43,1473,https://shopee.vn/68ds2lhjva,2026-03-19 14:23:45
4749,989076281,numbuzin Official Store,0,0,194600,4.924387,38152,100.0,Quốc Tế,61,38832,https://shopee.vn/numbuzinofficial.vn,2026-03-19 14:23:47
4750,58923412,Chuyên Sỉ Máy Làm Tóc_Jean Nữ,0,0,22151,4.808546,30722,45.0,TP. Hồ Chí Minh,262,32174,https://shopee.vn/nhuyenngochoai799,2026-03-19 14:23:49
4751,451254817,HAPPY KID 1,0,0,18318,4.920994,6309,97.0,TP. Hồ Chí Minh,24,6418,https://shopee.vn/happykid1,2026-03-19 14:23:50
4752,117808753,BON0119 COSMETICS,0,0,26523,4.934314,13524,66.0,TP. Hồ Chí Minh,711,13724,https://shopee.vn/bon0119,2026-03-19 14:23:52
4753,345248715,OZOVN STORE,0,0,618005,4.949143,626902,100.0,Hà Nội,48,631422,https://shopee.vn/feelex_official,2026-03-19 14:23:54
4754,11481112,MỸ PHẨM MAKEUP - THÙY NHIÊN,0,0,39007,4.953649,55866,90.0,An Giang,1186,56378,https://shopee.vn/phanthithuynhien,2026-03-19 14:23:56
4755,670097058,Toumores Official Store,0,0,14932,4.910233,6680,99.0,Đồng Nai,27,6809,https://shopee.vn/toumores.store,2026-03-19 14:23:58
4756,823202833,PIRATES SHOP,0,0,4699,4.785266,1839,93.0,Nam Định,190,1951,https://shopee.vn/pirates99,2026-03-19 14:23:59
4757,853061261,HINODE JAPAN (WHITECC),0,0,68620,4.935429,32961,100.0,Hà Nội,226,33412,https://shopee.vn/hinodejapan,2026-03-19 14:24:01
4758,293456567,WELCOS,0,0,117193,4.812493,8673,100.0,Hà Nội,226,9089,https://shopee.vn/welcos_officialstore,2026-03-19 14:24:02
4759,1016622379,MENITEMS,0,0,86835,4.896474,61567,100.0,TP. Hồ Chí Minh,25,63066,https://shopee.vn/menitems,2026-03-19 14:24:04
4760,163255396,Disieuthi.vn,0,0,3012,4.907798,7195,91.0,TP. Hồ Chí Minh,212,7341,https://shopee.vn/disieuthivn,2026-03-19 14:24:05
4761,120671847,YAHERA OFFICIAL STORE,0,0,58150,4.931462,12565,97.0,Bình Định,20,12726,https://shopee.vn/yaheraofficialstore,2026-03-19 14:24:07
4762,1018394625,Người bán địa phương,0,0,1730,4.663409,4057,80.0,TP. Hồ Chí Minh,731,4450,https://shopee.vn/e_vb0ey4_0,2026-03-19 14:24:09
4763,989111446, Neighbor Supermarket ,0,0,35258,4.839196,98167,97.0,TP. Hồ Chí Minh,412,102301,https://shopee.vn/neighbor.supermarket,2026-03-19 14:24:10
4764,960683294,An Nhiên 58,0,0,1140,4.857414,520,57.0,TP. Hồ Chí Minh,5,540,https://shopee.vn/annhiencattuong,2026-03-19 14:24:12
4765,1094240258,TIME MAKE UP,0,0,3533,4.881537,4923,95.0,Thái Nguyên,248,5068,https://shopee.vn/time.makeup,2026-03-19 14:24:13
4766,653258000,Luxe Hair - Đại lý mỹ phẩm tóc,0,0,55943,4.839698,6154,75.0,Hà Nội,45,6416,https://shopee.vn/luxehair,2026-03-19 14:24:15
4767,627429231,keliya.vn,0,0,25791,4.861335,5758,44.0,Quốc Tế,412,5983,https://shopee.vn/keliya.vn,2026-03-19 14:24:17
4768,39908083,MIRA COSMETICS,0,0,2804,4.935302,722,34.0,TP. Hồ Chí Minh,354,731,https://shopee.vn/miracosmetics,2026-03-19 14:24:19
4769,105317487,hinsnc,0,0,2879,4.934384,2370,100.0,Hà Nội,66,2406,https://shopee.vn/mad.dog.store,2026-03-19 14:24:20
4770,136698216,myphamgiadinhvn,0,0,1246,4.878988,2568,85.0,Hà Nội,516,2643,https://shopee.vn/nhapkhaunk,2026-03-19 14:24:22
4771,27495839,Con Cưng Official Store,0,0,763017,4.914688,830725,38.0,TP. Hồ Chí Minh,6423,847016,https://shopee.vn/concung_official,2026-03-19 14:24:23
4772,777937685,Hokkaido Beauty,0,0,33833,4.894906,1892,100.0,TP. Hồ Chí Minh,528,1945,https://shopee.vn/hokkaidobeauty,2026-03-19 14:24:25
4773,480341160,Apupi Cosmetics,0,0,11477,4.862651,420,69.0,TP. Hồ Chí Minh,251,432,https://shopee.vn/apupicosmetics,2026-03-19 14:24:26
4774,475357776,LAVYX Cosmetics,0,0,22128,4.883728,39777,100.0,TP. Hồ Chí Minh,438,40901,https://shopee.vn/my_pham_trung,2026-03-19 14:24:28
4775,980521077,Dưỡng Sinh Cô Ba,0,0,39921,4.930585,2068,84.0,TP. Hồ Chí Minh,20,2096,https://shopee.vn/coba.268,2026-03-19 14:24:30
4776,967638832,Bột Lá Nhuộm Tóc Ogatic.,0,0,145,4.912972,615,100.0,TP. Hồ Chí Minh,32,626,https://shopee.vn/_suca239_,2026-03-19 14:24:32
4777,274034183,Best Store 6789,0,0,1348,4.827168,1530,95.0,TP. Hồ Chí Minh,95,1602,https://shopee.vn/phh220594,2026-03-19 14:24:34
4778,148609145,SanShop.23,0,0,3561,4.734216,5025,86.0,Lạng Sơn,296,5381,https://shopee.vn/sanshop.23,2026-03-19 14:24:36
4779,1107172226,Hexze Official Store,0,0,161749,4.900594,147604,97.0,Hà Nội,85,150398,https://shopee.vn/hexze_vietnam_store,2026-03-19 14:24:37
4780,886198196,shinybs11.vn,0,0,32796,4.659217,37258,88.0,Quốc Tế,369,40896,https://shopee.vn/shinybs11.vn,2026-03-19 14:24:39
4781,94086451,kemeishop,0,0,23923,4.865817,64805,100.0,TP. Hồ Chí Minh,581,66963,https://shopee.vn/kemeishop,2026-03-19 14:24:41
4782,680623367,NTH Store Cosmetic,0,0,19077,4.910658,37386,94.0,Nam Định,760,38119,https://shopee.vn/mypham.nth,2026-03-19 14:24:43
4783,401331761,Hotgirlbeauty,0,0,17343,4.905617,27612,100.0,Hà Nội,147,28247,https://shopee.vn/hotgirlbeauty,2026-03-19 14:24:44
4784,9359688,Lai's Store,0,0,114706,4.922835,140087,96.0,TP. Hồ Chí Minh,680,142417,https://shopee.vn/laihcmn,2026-03-19 14:24:46
4785,963543727,MPTOC - ANNA,0,0,1252,4.808632,1222,84.0,Hà Nội,43,1288,https://shopee.vn/mptoc_anna,2026-03-19 14:24:48
4786,833331613,BJCC.Beauty Store,0,0,26814,4.880555,21787,100.0,TP. Hồ Chí Minh,41,22398,https://shopee.vn/bjcc_official.store,2026-03-19 14:24:49
4787,1018327467,RY16888 Makeup Store,0,0,143002,4.890233,176427,100.0,Quốc Tế,1022,181344,https://shopee.vn/ry16888.vn,2026-03-19 14:24:52
4788,74962589,SHOP NGỌC DIỆP 1,0,0,7410,4.885474,13276,97.0,Bình Dương,155,13620,https://shopee.vn/shophuamai.shopngocdiep,2026-03-19 14:24:53
4789,460605043,MTshop_trungngaytho,0,0,10134,4.86098,4885,80.0,TP. Hồ Chí Minh,165,5040,https://shopee.vn/myphamminhthu68,2026-03-19 14:24:54
4790,193202038,Bảo Vệ Con Yêu,0,0,2459,4.943084,3436,100.0,TP. Hồ Chí Minh,43,3472,https://shopee.vn/loan.ntk1012,2026-03-19 14:24:56
4791,629909634,France Pharma,0,0,87312,4.938694,8555,100.0,Hà Nội,15,8657,https://shopee.vn/france_pharma,2026-03-19 14:24:58
4792,89156945,TIẾN NHUNG,0,0,2335,4.922114,3201,100.0,TP. Hồ Chí Minh,61,3248,https://shopee.vn/tiennhung8382,2026-03-19 14:25:00
4793,729131209,Phụ Liệu Tóc Nail,0,0,11147,4.811984,2351,100.0,TP. Hồ Chí Minh,586,2463,https://shopee.vn/phu_lieu_toc_nail,2026-03-19 14:25:01
4794,8010737,Moo Moo Cosmetics - Moomoocos,0,0,3988,4.958036,2495,100.0,Hà Nội,590,2513,https://shopee.vn/moomoocos,2026-03-19 14:25:03
4795,893049967,Vega Beauty,0,0,63447,4.954457,30403,68.0,TP. Hồ Chí Minh,342,30696,https://shopee.vn/vegabeauty_store,2026-03-19 14:25:05
4796,447559312,OLAP ART,0,0,99984,4.885119,12503,96.0,Hà Nội,100,12812,https://shopee.vn/olap_officialstore,2026-03-19 14:25:06
4797,49505997,zuzana0203,0,0,1215,4.905074,609,79.0,Hà Nội,69,627,https://shopee.vn/zuzana0203,2026-03-19 14:25:08
4798,958825248,Tổng Kho Sỉ Chai Lọ HCM,0,0,655,4.855019,6578,98.0,TP. Hồ Chí Minh,106,6810,https://shopee.vn/khosichailohcm,2026-03-19 14:25:10
4799,527415258,Gạo Shop 1991,0,0,8586,4.696117,71056,97.0,TP. Hồ Chí Minh,248,76891,https://shopee.vn/gaoshop1991,2026-03-19 14:25:11
4800,57412377,Mai Toét Shop,0,0,137023,4.813953,211591,99.0,Hà Nội,332,221146,https://shopee.vn/maitoet11,2026-03-19 14:25:13
4801,839660055,City Pharma,0,0,42642,4.907466,11817,100.0,Hà Nội,16,12069,https://shopee.vn/city_pharma,2026-03-19 14:25:15
4802,359792,KAKO VN,0,0,21529,4.946224,28954,89.0,TP. Hồ Chí Minh,327,29310,https://shopee.vn/khanhngo,2026-03-19 14:25:17
4803,897021737,NEOSKIN - MỸ PHẨM CHÍNH HÃNG,0,0,33156,4.916426,48983,100.0,TP. Hồ Chí Minh,43,49832,https://shopee.vn/neoskin.officialstore,2026-03-19 14:25:19
4804,1147554447,Mybestie Viet Nam ,0,0,4730,4.953174,1014,56.0,TP. Hồ Chí Minh,12,1026,https://shopee.vn/mybestievietnam,2026-03-19 14:25:21
4805,166856351,Hàng Nội Địa Nhật_FUJI Market,0,0,14820,4.940961,6783,99.0,TP. Hồ Chí Minh,446,6877,https://shopee.vn/fujimarket.vn,2026-03-19 14:25:22
4806,352369349,Roug Mens Grooming,0,0,118577,4.927528,1712,100.0,TP. Hồ Chí Minh,13,1739,https://shopee.vn/rougmensgroomingstore,2026-03-19 14:25:25
4807,348732136,Tago Men,0,0,1108,4.892157,600,75.0,Hà Nội,84,616,https://shopee.vn/tagomen,2026-03-19 14:25:27
4808,518801804,Graymelin Offiicial Store,0,0,23427,4.921643,7884,100.0,TP. Hồ Chí Minh,36,8023,https://shopee.vn/graymelin.official,2026-03-19 14:25:29
4809,430772695,One-day's you Korea Official ,0,0,116682,4.932592,37290,100.0,Quốc Tế,100,37890,https://shopee.vn/one_daysyou.vn,2026-03-19 14:25:30
4810,126252477,Shop Mỹ Phẩm Denni,0,0,4463,4.913526,7267,100.0,TP. Hồ Chí Minh,268,7412,https://shopee.vn/dennistore0905,2026-03-19 14:25:32
4811,769716688,Cafuné Việt Nam Chính Hãng,0,0,39452,4.867434,26633,57.0,TP. Hồ Chí Minh,44,27472,https://shopee.vn/thecafune_chinhhang,2026-03-19 14:25:34
4812,720233831,HQ COSMETICS VIỆT NAM,0,0,3949,4.75457,7114,96.0,TP. Hồ Chí Minh,65,7596,https://shopee.vn/hqcosmeticschinhhang,2026-03-19 14:25:35
4813,795257880,Phùng barber,0,0,18,4.882784,270,0.0,Hà Nội,41,281,https://shopee.vn/phungbarber_1987,2026-03-19 14:25:37
4814,951410195,Hàng Khuyến Mãi Thỏ Bông,0,0,589,4.808123,2360,80.0,TP. Hồ Chí Minh,185,2479,https://shopee.vn/baongoc23012021,2026-03-19 14:25:39
4815,779481936,Purederm Vietnam,0,0,43941,4.925034,9673,100.0,TP. Hồ Chí Minh,72,9824,https://shopee.vn/puredermvietnam,2026-03-19 14:25:40
4816,1081236354,Bergamo Việt Nam,0,0,57072,4.925373,332,100.0,Đà Nẵng,108,340,https://shopee.vn/bergamovietnamofficialstore,2026-03-19 14:25:42
4817,959218687,quyensihangthai,0,0,5346,4.928668,1517,92.0,TP. Hồ Chí Minh,647,1542,https://shopee.vn/vajb8hggt9,2026-03-19 14:25:44
4818,82937186,Mask Me Up,0,0,38748,4.953829,23162,86.0,TP. Hồ Chí Minh,513,23406,https://shopee.vn/justinbabiboi,2026-03-19 14:25:46
4819,856387787,TIA'M VIỆT NAM,0,0,151847,4.933802,66486,100.0,TP. Hồ Chí Minh,46,67411,https://shopee.vn/tiam_official,2026-03-19 14:25:47
4820,124409542,MnB Store - We Sell Beauty,0,0,80689,4.938833,62089,86.0,TP. Hồ Chí Minh,365,62919,https://shopee.vn/mnbstore14,2026-03-19 14:25:49
4821,26090706,Van Authentic,0,0,12918,4.835347,15874,68.0,Hà Nội,149,16590,https://shopee.vn/vanauthentic,2026-03-19 14:25:51
4822,428099459,Tr.Hai X Shop,0,0,3954,4.92474,1150,94.0,Hà Nội,91,1173,https://shopee.vn/si.le.chinh.hang...01,2026-03-19 14:25:53
4823,641413885,AKUMA - Dụng cụ ngành tóc,0,0,25809,4.861608,29590,72.0,Hà Nội,49,30566,https://shopee.vn/akuma.vn,2026-03-19 14:25:54
4824,425741554,QH LACTUS SEASON,0,0,14868,4.912966,9604,100.0,Hà Nội,64,9772,https://shopee.vn/lactusseason,2026-03-19 14:25:56
4825,601622525,MUJI Official Store,0,0,383009,4.926661,92798,93.0,Bình Dương,1861,94449,https://shopee.vn/mujivn.official,2026-03-19 14:25:57
4826,23732390,Mây Shop - Mỹ phẩm thiên nhiên,0,0,3967,4.767442,59,57.0,TP. Hồ Chí Minh,39,62,https://shopee.vn/mayshop_myphamthiennhien,2026-03-19 14:25:59
4827,510535741,Dược phẩm Vinh Gia Store,0,0,64022,4.910313,7926,100.0,Hà Nội,40,8069,https://shopee.vn/duocphamvinhgiavn,2026-03-19 14:26:01
4828,469248922,Oniiz Việt Nam,0,0,199904,4.950999,163675,100.0,Hà Nội,67,164949,https://shopee.vn/oniizvietnam,2026-03-19 14:26:03
4829,838720542,Tony_toan900,0,0,17747,4.919774,6615,99.0,TP. Hồ Chí Minh,22,6742,https://shopee.vn/tony_toan900,2026-03-19 14:26:05
4830,862629114,diarymist.store,0,0,28903,4.762444,40663,83.0,TP. Hồ Chí Minh,561,41855,https://shopee.vn/diarymist.store,2026-03-19 14:26:07
4831,88060765,Show.Beauty.Au,0,0,68949,4.94732,10925,99.0,Hà Nội,307,11046,https://shopee.vn/show_beauty,2026-03-19 14:26:08
4832,421094265,ly991 Shop 2,0,0,1900,4.856172,1007,57.0,Tây Ninh,196,1044,https://shopee.vn/myphamgiasi63,2026-03-19 14:26:10
4833,988869579,Lypink Shop,0,0,13023,4.892561,5686,79.0,Hà Nội,31,5842,https://shopee.vn/lypink20,2026-03-19 14:26:12
4834,1019872850,kuromi cosmetics,0,0,108144,4.901534,100777,100.0,Hà Nội,228,103131,https://shopee.vn/kuromi.cosmetics,2026-03-19 14:26:14
4835,131272369,phamnguyenkieumy456,0,0,6919,4.909161,12009,100.0,Bình Dương,339,12275,https://shopee.vn/phamnguyenkieumy456,2026-03-19 14:26:16
4836,998910966,Bidicomed-Dược Liệu Chữa Lành ,0,0,352,4.909091,92,57.0,Đồng Nai,15,94,https://shopee.vn/bidicomed.official,2026-03-19 14:26:18
4837,772927739,VEECCI Official Store,0,0,302791,4.916894,109975,100.0,Quốc Tế,92,111868,https://shopee.vn/veecci.vn,2026-03-19 14:26:19
4838,55250691,Nhung meomeo,0,0,1175,4.813484,2556,80.0,Tiền Giang,224,2680,https://shopee.vn/nhungmeomeo87,2026-03-19 14:26:21
4839,746369407,Men90.Store,0,0,18810,4.865271,4825,77.0,Quảng Nam,34,4968,https://shopee.vn/men90.store,2026-03-19 14:26:23
4840,972255956,Nobinobi ,0,0,7133,4.916892,7435,84.0,TP. Hồ Chí Minh,96,7566,https://shopee.vn/nobinobi.official,2026-03-19 14:26:25
4841,296544188,billishop hcm,0,0,10628,4.92701,2540,86.0,TP. Hồ Chí Minh,348,2587,https://shopee.vn/billishop.hcm,2026-03-19 14:26:26
4842,156716198,Merries Official Store,0,0,361064,4.906601,56715,100.0,TP. Hồ Chí Minh,24,58056,https://shopee.vn/merriesvietnam,2026-03-19 14:26:28
4843,255389296,XINH XINH MAKEUP,0,0,27745,4.882627,18245,8.0,TP. Hồ Chí Minh,462,18788,https://shopee.vn/xinhxinhcosmetics,2026-03-19 14:26:30
4844,833193826,feifan123.vn,0,0,7408,4.87999,21564,57.0,Quốc Tế,434,22151,https://shopee.vn/feifan123.vn,2026-03-19 14:26:31
4845,751367833,E&G Beauty Vietnam,0,0,39947,4.90149,7669,97.0,Hà Nội,21,7838,https://shopee.vn/egbeauty.vietnam,2026-03-19 14:26:33
4846,921608349,Tesori D’Oriente HCM Store,0,0,18339,4.920692,12100,99.0,TP. Hồ Chí Minh,54,12323,https://shopee.vn/tesori_hcm_official,2026-03-19 14:26:36
4847,173719471,MY ANHCOMESTIC,0,0,94,4.920103,385,29.0,TP. Hồ Chí Minh,312,391,https://shopee.vn/myphamchinhhangshop5,2026-03-19 14:26:38
4848,983389107,Cicilia - Phụ Kiện Làm Đẹp,0,0,23408,4.871303,48813,94.0,TP. Hồ Chí Minh,477,50348,https://shopee.vn/ciciliavn,2026-03-19 14:26:40
